0.000000018285713768558900000000	0.000114840600000000000000000000	-0.000073382360000000000000000000
0.000000027428570652838400000000	0.000172248800000000000000000000	-0.000153969500000000000000000000
0.000000036571427537117900000000	0.000229648900000000000000000000	-0.000263820600000000000000000000
0.000000045714284421397400000000	0.000287040900000000000000000000	-0.000402935600000000000000000000
0.000000054857141305676900000000	0.000344424900000000000000000000	-0.000571314600000000000000000000
0.000000063999998189956300000000	0.000401800800000000000000000000	-0.000768957600000000000000000000
0.000000127999996379912000000000	0.000803297700000000000000000000	-0.002638916000000000000000000000
0.000000255999992759825000000000	0.001605792000000000000000000000	-0.008184645000000000000000000000
0.000000511999985519651000000000	0.003209919000000000000000000000	-0.022381040000000000000000000000
0.000001023999971039300000000000	0.006417201000000000000000000000	-0.054093200000000000000000000000
0.000016383999536628800000000000	0.102290800000000000000000000000	-1.030532000000000000000000000000
0.000032767999073257600000000000	0.202555900000000000000000000000	-2.051947000000000000000000000000
0.000065535998146515300000000000	0.389325200000000000000000000000	-3.955017000000000000000000000000
0.000131071996293030000000000000	0.711589600000000000000000000000	-7.239997000000000000000000000000
0.000175056694463067000000000000	0.879355700000000000000000000000	-8.951161000000000000000000000000
0.000199202266753052000000000000	0.942589000000000000000000000000	-9.596760000000000000000000000000
0.000216978905193975000000000000	0.972707900000000000000000000000	-9.904745000000000000000000000000
0.000233569854992938000000000000	0.989063400000000000000000000000	-10.072500000000000000000000000000
0.000249306756758117000000000000	0.994525600000000000000000000000	-10.129250000000000000000000000000
0.000264742332955935000000000000	0.988993600000000000000000000000	-10.074010000000000000000000000000
0.000288991973550988000000000000	0.958172800000000000000000000000	-9.761789000000000000000000000000
0.000328247004089582000000000000	0.858409900000000000000000000000	-8.748239000000000000000000000000
0.000390454269732932000000000000	0.604193800000000000000000000000	-6.162248000000000000000000000000
0.000470044285784417000000000000	0.175071600000000000000000000000	-1.793804000000000000000000000000
0.000554003607756080000000000000	-0.316069800000000000000000000000	3.208848000000000000000000000000
