1.00000000000000e+002	-2.59135460478034e+001
1.25892541179417e+002	-2.39136064445703e+001
1.58489319246111e+002	-2.19137021653073e+001
1.99526231496888e+002	-1.99138538682126e+001
2.51188643150958e+002	-1.79140942904671e+001
3.16227766016838e+002	-1.59144753073196e+001
3.98107170553497e+002	-1.39150791111751e+001
5.01187233627272e+002	-1.19160359071462e+001
6.30957344480193e+002	-9.91755190313830e+000
7.94328234724282e+002	-7.91995353204783e+000
1.00000000000000e+003	-5.92375719081072e+000
1.25892541179417e+003	-3.92977889806689e+000
1.58489319246111e+003	-1.93930591671223e+000
1.99526231496888e+003	4.56366405462883e-002
2.51188643150958e+003	2.02187659017468e+000
3.16227766016838e+003	3.98447863792649e+000
3.98107170553498e+003	5.92584617991200e+000
5.01187233627273e+003	7.83448071980454e+000
6.30957344480194e+003	9.69342674542729e+000
7.94328234724282e+003	1.14786721538123e+001
1.00000000000000e+004	1.31582522074137e+001
1.25892541179417e+004	1.46934347279344e+001
1.58489319246111e+004	1.60435658145769e+001
1.99526231496888e+004	1.71747985582503e+001
2.51188643150958e+004	1.80696401233018e+001
3.16227766016838e+004	1.87316110024797e+001
3.98107170553498e+004	1.91813126651543e+001
5.01187233627273e+004	1.94460077659378e+001
6.30957344480194e+004	1.95483857708196e+001
7.94328234724283e+004	1.94987781428591e+001
1.00000000000000e+005	1.92920537771103e+001
1.25892541179417e+005	1.89091176587992e+001
1.58489319246112e+005	1.83230979809696e+001
1.99526231496888e+005	1.75096967161041e+001
2.51188643150958e+005	1.64585372365215e+001
3.16227766016838e+005	1.51798438683176e+001
3.98107170553498e+005	1.37025676636534e+001
5.01187233627273e+005	1.20658158973183e+001
6.30957344480194e+005	1.03092327593580e+001
7.94328234724283e+005	8.46659311892804e+000
1.00000000000000e+006	6.56333631779921e+000
