time	V(in)	V(out)
2.023249999999974e-003	1.743507e-008	1.381399e-001
2.024149999999972e-003	1.733372e-008	1.349598e-001
2.025049999999971e-003	1.723298e-008	1.315097e-001
2.025949999999970e-003	1.713283e-008	1.277897e-001
2.026849999999968e-003	1.703329e-008	1.237997e-001
2.027892857142824e-003	1.691869e-008	1.190638e-001
2.028935714285679e-003	1.680485e-008	1.142920e-001
2.029978571428535e-003	1.669179e-008	1.094842e-001
2.031021428571390e-003	1.657949e-008	1.046405e-001
2.032064285714245e-003	1.646796e-008	9.976084e-002
2.033107142857101e-003	1.635720e-008	9.484524e-002
2.034149999999956e-003	1.624721e-008	8.989371e-002
2.034807142857098e-003	1.617827e-008	8.683931e-002
2.035464285714240e-003	1.610963e-008	8.382010e-002
2.036121428571382e-003	1.604128e-008	8.083609e-002
2.036778571428524e-003	1.597323e-008	7.788728e-002
2.037435714285666e-003	1.590547e-008	7.497366e-002
2.038092857142807e-003	1.583799e-008	7.209524e-002
2.038749999999949e-003	1.577081e-008	6.925201e-002
2.038849999999949e-003	1.576062e-008	6.882438e-002
2.039649999999948e-003	1.567927e-008	6.543631e-002
2.040449999999946e-003	1.559835e-008	6.212389e-002
2.041249999999945e-003	1.551784e-008	5.888712e-002
2.042049999999944e-003	1.543775e-008	5.572599e-002
2.042849999999943e-003	1.535808e-008	5.264051e-002
2.043649999999941e-003	1.527882e-008	4.963068e-002
2.044449999999940e-003	1.519998e-008	4.669649e-002
2.045564285714224e-003	1.509086e-008	4.275222e-002
2.046678571428508e-003	1.498251e-008	3.896154e-002
2.047792857142792e-003	1.487493e-008	3.532443e-002
2.048907142857076e-003	1.476813e-008	3.184090e-002
2.050021428571359e-003	1.466210e-008	2.851096e-002
2.051135714285644e-003	1.455684e-008	2.533459e-002
2.052249999999927e-003	1.445235e-008	2.231180e-002
2.053621428571354e-003	1.432480e-008	1.880388e-002
2.054992857142780e-003	1.419835e-008	1.548921e-002
2.056364285714206e-003	1.407300e-008	1.236779e-002
2.057735714285633e-003	1.394875e-008	9.439628e-003
2.059107142857059e-003	1.382561e-008	6.704723e-003
2.060478571428486e-003	1.370358e-008	4.163073e-003
2.061849999999912e-003	1.358265e-008	1.814679e-003
2.062935714285625e-003	1.348766e-008	6.637288e-005
2.064021428571337e-003	1.339333e-008	-1.592965e-003
2.065107142857050e-003	1.329965e-008	-3.163336e-003
2.066192857142762e-003	1.320663e-008	-4.644739e-003
2.067278571428475e-003	1.311425e-008	-6.037175e-003
2.068364285714187e-003	1.302254e-008	-7.340643e-003
2.069449999999900e-003	1.293147e-008	-8.555144e-003
2.071249999999897e-003	1.278193e-008	-1.038522e-002
2.073049999999894e-003	1.263408e-008	-1.205862e-002
2.074849999999891e-003	1.248790e-008	-1.357536e-002
2.076649999999888e-003	1.234341e-008	-1.493543e-002
2.078449999999885e-003	1.220060e-008	-1.613883e-002
2.080249999999883e-003	1.205947e-008	-1.718557e-002
2.082049999999880e-003	1.192002e-008	-1.807564e-002
2.084621428571304e-003	1.172367e-008	-1.914426e-002
2.087192857142729e-003	1.153043e-008	-2.006601e-002
2.089764285714153e-003	1.134029e-008	-2.084089e-002
2.092335714285578e-003	1.115327e-008	-2.146891e-002
2.094907142857002e-003	1.096935e-008	-2.195006e-002
2.097478571428427e-003	1.078854e-008	-2.228434e-002
2.100049999999851e-003	1.061084e-008	-2.247176e-002
2.103949999999845e-003	1.034711e-008	-2.260690e-002
2.107849999999838e-003	1.008955e-008	-2.265196e-002
2.111749999999832e-003	9.838174e-009	-2.260695e-002
2.115649999999826e-003	9.592974e-009	-2.247186e-002
2.119549999999820e-003	9.353951e-009	-2.224670e-002
2.123449999999813e-003	9.121107e-009	-2.193146e-002
2.127349999999807e-003	8.894440e-009	-2.152615e-002
2.141249999999785e-003	8.130204e-009	-2.006944e-002
2.155578571428334e-003	7.423335e-009	-1.842592e-002
2.169907142856882e-003	6.767398e-009	-1.688275e-002
2.184235714285430e-003	6.162393e-009	-1.543991e-002
2.198564285713979e-003	5.608319e-009	-1.409741e-002
2.212892857142527e-003	5.105177e-009	-1.285526e-002
2.227221428571076e-003	4.652966e-009	-1.171344e-002
2.241549999999624e-003	4.251687e-009	-1.067197e-002
2.243649999999621e-003	4.194369e-009	-1.052816e-002
2.258135714285312e-003	3.826006e-009	-9.603690e-003
2.272621428571003e-003	3.484408e-009	-8.746365e-003
2.287107142856694e-003	3.169576e-009	-7.956187e-003
2.301592857142385e-003	2.881510e-009	-7.233156e-003
2.316078571428076e-003	2.620209e-009	-6.577272e-003
2.330564285713767e-003	2.385674e-009	-5.988535e-003
2.345049999999458e-003	2.177905e-009	-5.466944e-003
2.346049999999457e-003	2.163874e-009	-5.431724e-003
2.360664285713719e-003	1.972281e-009	-4.950789e-003
2.375278571427982e-003	1.794704e-009	-4.505038e-003
2.389892857142244e-003	1.631143e-009	-4.094471e-003
2.404507142856506e-003	1.481599e-009	-3.719087e-003
2.419121428570768e-003	1.346071e-009	-3.378887e-003
2.433735714285031e-003	1.224559e-009	-3.073870e-003
2.448349999999293e-003	1.117064e-009	-2.804037e-003
2.448449999999293e-003	1.116342e-009	-2.802225e-003
2.463064285713555e-003	1.017499e-009	-2.554111e-003
2.477678571427818e-003	9.258871e-010	-2.324148e-003
2.492292857142080e-003	8.415062e-010	-2.112337e-003
2.506907142856342e-003	7.643563e-010	-1.918676e-003
2.521521428570604e-003	6.944375e-010	-1.743167e-003
2.536135714284867e-003	6.317497e-010	-1.585809e-003
2.550749999999129e-003	5.762929e-010	-1.446602e-003
2.550849999999129e-003	5.759205e-010	-1.445667e-003
2.565464285713391e-003	5.249275e-010	-1.317665e-003
2.580078571427653e-003	4.776649e-010	-1.199027e-003
2.594692857141916e-003	4.341328e-010	-1.089754e-003
2.609307142856178e-003	3.943312e-010	-9.898445e-004
2.623921428570440e-003	3.582601e-010	-8.992993e-004
2.638535714284703e-003	3.259195e-010	-8.181183e-004
2.653149999998965e-003	2.973093e-010	-7.463015e-004
2.653249999998965e-003	2.971172e-010	-7.458193e-004
2.667864285713227e-003	2.708100e-010	-6.797831e-004
2.682478571427489e-003	2.464272e-010	-6.185779e-004
2.697092857141752e-003	2.239690e-010	-5.622037e-004
2.711707142856014e-003	2.034354e-010	-5.106605e-004
2.726321428570276e-003	1.848263e-010	-4.639483e-004
2.740935714284539e-003	1.681418e-010	-4.220670e-004
2.755549999998801e-003	1.533818e-010	-3.850168e-004
2.755649999998801e-003	1.532827e-010	-3.847680e-004
2.770264285713063e-003	1.397108e-010	-3.507000e-004
2.784878571427325e-003	1.271317e-010	-3.191242e-004
2.799492857141588e-003	1.155456e-010	-2.900408e-004
2.814107142855850e-003	1.049523e-010	-2.634496e-004
2.828721428570112e-003	9.535184e-011	-2.393508e-004
2.843335714284375e-003	8.674430e-011	-2.177443e-004
2.857949999998637e-003	7.912963e-011	-1.986300e-004
2.858049999998637e-003	7.907851e-011	-1.985017e-004
2.872664285712899e-003	7.207675e-011	-1.809260e-004
2.887278571427161e-003	6.558723e-011	-1.646361e-004
2.901892857141424e-003	5.960992e-011	-1.496319e-004
2.916507142855686e-003	5.414484e-011	-1.359136e-004
2.931121428569948e-003	4.919199e-011	-1.234810e-004
2.945735714284210e-003	4.475136e-011	-1.123342e-004
2.960349999998473e-003	4.082296e-011	-1.024732e-004
2.960449999998473e-003	4.079658e-011	-1.024070e-004
3.001000000000000e-003	3.139067e-011	-7.879642e-005
3.001030000000000e-003	-5.997352e-002	-7.874762e-005
3.001059454871599e-003	-1.188573e-001	-7.855937e-005
3.001089472448459e-003	-1.788659e-001	-7.783499e-005
3.001149507602178e-003	-2.988833e-001	-7.356635e-005
3.001226410740650e-003	-4.526217e-001	-6.040026e-005
3.001313078926210e-003	-6.258816e-001	-3.082280e-005
3.001393894688697e-003	-7.874418e-001	1.184342e-005
3.001415188515560e-003	-8.300107e-001	2.737709e-005
3.001457776169286e-003	-9.151484e-001	6.644715e-005
3.001500000000000e-003	-9.995587e-001	1.102126e-004
3.001532984839316e-003	-9.995587e-001	1.541168e-004
3.001565969678632e-003	-9.995587e-001	2.036701e-004
3.001598954517949e-003	-9.995587e-001	2.588725e-004
3.001631939357265e-003	-9.995587e-001	3.197240e-004
3.001664924196581e-003	-9.995587e-001	3.862246e-004
3.001697909035897e-003	-9.995587e-001	4.583744e-004
3.001730893875213e-003	-9.995587e-001	5.361732e-004
3.001830893875213e-003	-9.995587e-001	8.008376e-004
3.001930893875213e-003	-9.995587e-001	1.116442e-003
3.002030893875213e-003	-9.995587e-001	1.482233e-003
3.002130893875213e-003	-9.995587e-001	1.897465e-003
3.002230893875212e-003	-9.995587e-001	2.361402e-003
3.002330893875212e-003	-9.995587e-001	2.873314e-003
3.002430893875212e-003	-9.995587e-001	3.432480e-003
3.002530893875212e-003	-9.995587e-001	4.038185e-003
3.002630893875212e-003	-9.995587e-001	4.689724e-003
3.002830893875211e-003	-9.995587e-001	6.127517e-003
3.003030893875211e-003	-9.995587e-001	7.740357e-003
3.003230893875211e-003	-9.995587e-001	9.522865e-003
3.003430893875211e-003	-9.995587e-001	1.146977e-002
3.003730893875210e-003	-9.995587e-001	1.468714e-002
3.004030893875210e-003	-9.995587e-001	1.824593e-002
3.004330893875209e-003	-9.995587e-001	2.212974e-002
3.004640766178751e-003	-9.995587e-001	2.650547e-002
3.004950638482292e-003	-9.995587e-001	3.115442e-002
3.005260510785834e-003	-9.995587e-001	3.607660e-002
3.005570383089375e-003	-9.995587e-001	4.127200e-002
3.005880255392917e-003	-9.995587e-001	4.674064e-002
3.006190127696459e-003	-9.995587e-001	5.248250e-002
3.006500000000000e-003	-9.995587e-001	5.849759e-002
3.006570000000000e-003	-8.596206e-001	5.988117e-002
3.006749999999999e-003	-4.997794e-001	6.346467e-002
3.006900000000000e-003	-1.999118e-001	6.644922e-002
3.007000000000000e-003	3.452538e-009	6.842247e-002
3.007030000000000e-003	1.503993e-008	6.900800e-002
3.007675714285713e-003	1.690406e-008	8.073895e-002
3.008321428571427e-003	1.832632e-008	9.141850e-002
3.008967142857140e-003	1.930671e-008	1.010466e-001
3.009612857142853e-003	1.984524e-008	1.096234e-001
3.010258571428566e-003	1.994190e-008	1.171487e-001
3.010904285714280e-003	1.959670e-008	1.236226e-001
3.011549999999993e-003	1.880963e-008	1.290452e-001
3.012207142857134e-003	1.872956e-008	1.337947e-001
3.012864285714276e-003	1.864983e-008	1.379121e-001
3.013521428571418e-003	1.857046e-008	1.413975e-001
3.014178571428560e-003	1.849143e-008	1.442507e-001
3.014835714285702e-003	1.841276e-008	1.464719e-001
3.015492857142844e-003	1.833443e-008	1.480609e-001
3.016149999999985e-003	1.825646e-008	1.490179e-001
3.016778571428556e-003	1.818219e-008	1.495436e-001
3.017407142857126e-003	1.810823e-008	1.497534e-001
3.018035714285697e-003	1.803458e-008	1.496473e-001
3.018664285714267e-003	1.796124e-008	1.492252e-001
3.019292857142837e-003	1.788821e-008	1.484872e-001
3.019921428571408e-003	1.781548e-008	1.474332e-001
3.020549999999978e-003	1.774306e-008	1.460633e-001
3.021449999999977e-003	1.763990e-008	1.436929e-001
3.022349999999975e-003	1.753734e-008	1.410526e-001
3.023249999999974e-003	1.743538e-008	1.381423e-001
3.024149999999972e-003	1.733403e-008	1.349621e-001
3.025049999999971e-003	1.723328e-008	1.315119e-001
3.025949999999970e-003	1.713314e-008	1.277918e-001
3.026849999999968e-003	1.703360e-008	1.238018e-001
3.027892857142824e-003	1.691899e-008	1.190658e-001
3.028935714285679e-003	1.680515e-008	1.142939e-001
3.029978571428535e-003	1.669209e-008	1.094860e-001
3.031021428571390e-003	1.657979e-008	1.046422e-001
3.032064285714245e-003	1.646825e-008	9.976247e-002
3.033107142857101e-003	1.635749e-008	9.484679e-002
3.034149999999956e-003	1.624750e-008	8.989517e-002
3.034992857142812e-003	1.615914e-008	8.597670e-002
3.035835714285668e-003	1.607126e-008	8.212067e-002
3.036678571428524e-003	1.598386e-008	7.832708e-002
3.037521428571379e-003	1.589693e-008	7.459592e-002
3.038364285714235e-003	1.581049e-008	7.092720e-002
3.039207142857091e-003	1.572452e-008	6.732093e-002
3.040049999999947e-003	1.563903e-008	6.377709e-002
3.040778571428517e-003	1.556551e-008	6.078704e-002
3.041507142857087e-003	1.549233e-008	5.786138e-002
3.042235714285658e-003	1.541950e-008	5.500012e-002
3.042964285714228e-003	1.534701e-008	5.220326e-002
3.043692857142798e-003	1.527486e-008	4.947080e-002
3.044421428571368e-003	1.520306e-008	4.680273e-002
3.045149999999939e-003	1.513160e-008	4.419906e-002
3.046321428571365e-003	1.501742e-008	4.016169e-002
3.047492857142792e-003	1.490410e-008	3.629232e-002
3.048664285714219e-003	1.479162e-008	3.259095e-002
3.049835714285646e-003	1.467999e-008	2.905758e-002
3.051007142857072e-003	1.456921e-008	2.569220e-002
3.052178571428499e-003	1.445927e-008	2.249483e-002
3.053349999999926e-003	1.435019e-008	1.946545e-002
3.054464285714210e-003	1.424719e-008	1.673301e-002
3.055578571428494e-003	1.414492e-008	1.412744e-002
3.056692857142778e-003	1.404338e-008	1.164874e-002
3.057807142857061e-003	1.394257e-008	9.296908e-003
3.058921428571345e-003	1.384248e-008	7.071945e-003
3.060035714285629e-003	1.374312e-008	4.973852e-003
3.061149999999913e-003	1.364449e-008	3.002629e-003
3.061249999999913e-003	1.363568e-008	2.830253e-003
3.062307142857054e-003	1.354282e-008	1.071263e-003
3.063364285714195e-003	1.345058e-008	-6.009712e-004
3.064421428571336e-003	1.335897e-008	-2.186450e-003
3.065478571428478e-003	1.326798e-008	-3.685172e-003
3.066535714285619e-003	1.317762e-008	-5.097139e-003
3.067592857142760e-003	1.308787e-008	-6.422350e-003
3.068649999999901e-003	1.299875e-008	-7.660805e-003
3.070392857142756e-003	1.285318e-008	-9.524546e-003
3.072135714285610e-003	1.270919e-008	-1.123434e-002
3.073878571428464e-003	1.256679e-008	-1.279020e-002
3.075621428571318e-003	1.242597e-008	-1.419210e-002
3.077364285714173e-003	1.228675e-008	-1.544007e-002
3.079107142857027e-003	1.214911e-008	-1.653409e-002
3.080849999999882e-003	1.201306e-008	-1.747417e-002
3.083349999999878e-003	1.182062e-008	-1.861758e-002
3.085849999999874e-003	1.163114e-008	-1.961092e-002
3.088349999999870e-003	1.144463e-008	-2.045419e-002
3.090849999999866e-003	1.126109e-008	-2.114738e-002
3.093349999999862e-003	1.108052e-008	-2.169050e-002
3.095849999999858e-003	1.090291e-008	-2.208354e-002
3.098349999999854e-003	1.072827e-008	-2.232652e-002
3.102092857142705e-003	1.047220e-008	-2.253565e-002
3.105835714285556e-003	1.022190e-008	-2.264925e-002
3.109578571428407e-003	9.977384e-009	-2.266732e-002
3.113321428571258e-003	9.738636e-009	-2.258985e-002
3.117064285714109e-003	9.505662e-009	-2.241686e-002
3.120807142856960e-003	9.278460e-009	-2.214833e-002
3.124549999999812e-003	9.057032e-009	-2.178427e-002
3.130121428571231e-003	8.737640e-009	-2.122198e-002
3.135692857142651e-003	8.428616e-009	-2.064719e-002
3.141264285714070e-003	8.129963e-009	-2.005990e-002
3.146835714285490e-003	7.841678e-009	-1.946010e-002
3.152407142856910e-003	7.563763e-009	-1.884780e-002
3.157978571428330e-003	7.296218e-009	-1.822300e-002
3.163549999999749e-003	7.039041e-009	-1.758569e-002
3.163649999999749e-003	7.034493e-009	-1.757480e-002
3.178007142856869e-003	6.421764e-009	-1.606893e-002
3.192364285713989e-003	5.853251e-009	-1.466728e-002
3.206721428571108e-003	5.328954e-009	-1.336983e-002
3.221078571428229e-003	4.848874e-009	-1.217659e-002
3.235435714285348e-003	4.413011e-009	-1.108756e-002
3.249792857142468e-003	4.021364e-009	-1.010274e-002
3.264149999999588e-003	3.673934e-009	-9.222128e-003
3.266049999999585e-003	3.629093e-009	-9.109584e-003
3.280578571428133e-003	3.309504e-009	-8.307401e-003
3.295107142856681e-003	3.013190e-009	-7.563632e-003
3.309635714285230e-003	2.740151e-009	-6.878278e-003
3.324164285713777e-003	2.490386e-009	-6.251337e-003
3.338692857142326e-003	2.263895e-009	-5.682811e-003
3.353221428570874e-003	2.060679e-009	-5.172698e-003
3.367749999999422e-003	1.880738e-009	-4.721000e-003
3.368449999999421e-003	1.872248e-009	-4.699689e-003
3.383064285713683e-003	1.706476e-009	-4.283570e-003
3.397678571427946e-003	1.552831e-009	-3.897893e-003
3.412292857142208e-003	1.411313e-009	-3.542658e-003
3.426907142856470e-003	1.281923e-009	-3.217865e-003
3.441521428570732e-003	1.164660e-009	-2.923513e-003
3.456135714284995e-003	1.059525e-009	-2.659604e-003
3.470749999999257e-003	9.665166e-010	-2.426136e-003
3.470849999999257e-003	9.658923e-010	-2.424568e-003
3.485464285713519e-003	8.803704e-010	-2.209893e-003
3.500078571427782e-003	8.011051e-010	-2.010922e-003
3.514692857142044e-003	7.280962e-010	-1.827656e-003
3.529307142856306e-003	6.613438e-010	-1.660096e-003
3.543921428570568e-003	6.008480e-010	-1.508240e-003
3.558535714284831e-003	5.466086e-010	-1.372089e-003
3.573149999999093e-003	4.986257e-010	-1.251643e-003
3.573249999999093e-003	4.983035e-010	-1.250834e-003
3.587864285713355e-003	4.541828e-010	-1.140083e-003
3.602478571427618e-003	4.132899e-010	-1.037434e-003
3.617092857141880e-003	3.756246e-010	-9.428874e-004
3.631707142856142e-003	3.411871e-010	-8.564429e-004
3.646321428570404e-003	3.099773e-010	-7.781005e-004
3.660935714284667e-003	2.819952e-010	-7.078603e-004
3.675549999998929e-003	2.572409e-010	-6.457223e-004
3.675649999998929e-003	2.570747e-010	-6.453050e-004
3.690264285713191e-003	2.343128e-010	-5.881686e-004
3.704878571427454e-003	2.132161e-010	-5.352120e-004
3.719492857141716e-003	1.937846e-010	-4.864354e-004
3.734107142855978e-003	1.760183e-010	-4.418387e-004
3.748721428570240e-003	1.599172e-010	-4.014218e-004
3.763335714284503e-003	1.454813e-010	-3.651849e-004
3.777949999998765e-003	1.327105e-010	-3.331279e-004
3.778049999998765e-003	1.326248e-010	-3.329127e-004
3.792664285713027e-003	1.208819e-010	-3.034360e-004
3.807278571427290e-003	1.099982e-010	-2.761157e-004
3.821892857141552e-003	9.997345e-011	-2.509519e-004
3.836507142855814e-003	9.080781e-011	-2.279444e-004
3.851121428570076e-003	8.250124e-011	-2.070934e-004
3.865735714284339e-003	7.505374e-011	-1.883988e-004
3.880349999998601e-003	6.846531e-011	-1.718606e-004
3.880449999998601e-003	6.842107e-011	-1.717496e-004
3.895064285712911e-003	6.236295e-011	-1.565426e-004
3.909678571427220e-003	5.674802e-011	-1.424480e-004
3.924292857141530e-003	5.157628e-011	-1.294660e-004
3.938907142855839e-003	4.684773e-011	-1.175965e-004
3.953521428570149e-003	4.256237e-011	-1.068394e-004
3.968135714284459e-003	3.872021e-011	-9.719490e-005
3.982749999998769e-003	3.532124e-011	-8.866285e-005
3.982849999998769e-003	3.529841e-011	-8.860556e-005
4.001000000000000e-003	3.139123e-011	-7.879783e-005
4.001030000000000e-003	-5.997352e-002	-7.874904e-005
4.001059455036658e-003	-1.188576e-001	-7.856078e-005
4.001089472784627e-003	-1.788666e-001	-7.783638e-005
4.001149508280564e-003	-2.988846e-001	-7.356768e-005
4.001226411619555e-003	-4.526234e-001	-6.040145e-005
4.001313079723927e-003	-6.258832e-001	-3.082385e-005
4.001393895538537e-003	-7.874435e-001	1.184257e-005
4.001415188576206e-003	-8.300108e-001	2.737566e-005
4.001457774651544e-003	-9.151453e-001	6.644425e-005
4.001500000000000e-003	-9.995587e-001	1.102112e-004
4.001532985511458e-003	-9.995587e-001	1.541164e-004
4.001565971022918e-003	-9.995587e-001	2.036708e-004
4.001598956534376e-003	-9.995587e-001	2.588747e-004
4.001631942045836e-003	-9.995587e-001	3.197278e-004
4.001664927557294e-003	-9.995587e-001	3.862303e-004
4.001697913068754e-003	-9.995587e-001	4.583820e-004
4.001730898580212e-003	-9.995587e-001	5.361831e-004
4.001830898580213e-003	-9.995587e-001	8.008499e-004
4.001930898580213e-003	-9.995587e-001	1.116456e-003
4.002030898580213e-003	-9.995587e-001	1.482250e-003
4.002130898580213e-003	-9.995587e-001	1.897485e-003
4.002230898580214e-003	-9.995587e-001	2.361424e-003
4.002330898580214e-003	-9.995587e-001	2.873338e-003
4.002430898580214e-003	-9.995587e-001	3.432506e-003
4.002530898580214e-003	-9.995587e-001	4.038214e-003
4.002630898580215e-003	-9.995587e-001	4.689755e-003
4.002830898580215e-003	-9.995587e-001	6.127551e-003
4.003030898580216e-003	-9.995587e-001	7.740395e-003
4.003230898580216e-003	-9.995587e-001	9.522907e-003
4.003430898580217e-003	-9.995587e-001	1.146982e-002
4.003730898580218e-003	-9.995587e-001	1.468720e-002
4.004030898580219e-003	-9.995587e-001	1.824598e-002
4.004330898580219e-003	-9.995587e-001	2.212980e-002
4.004640770211617e-003	-9.995587e-001	2.650552e-002
4.004950641843014e-003	-9.995587e-001	3.115447e-002
4.005260513474412e-003	-9.995587e-001	3.607664e-002
4.005570385105808e-003	-9.995587e-001	4.127203e-002
4.005880256737206e-003	-9.995587e-001	4.674066e-002
4.006190128368603e-003	-9.995587e-001	5.248251e-002
4.006500000000001e-003	-9.995587e-001	5.849759e-002
4.006570000000000e-003	-8.596206e-001	5.988117e-002
4.006750000000001e-003	-4.997794e-001	6.346466e-002
4.006899999999999e-003	-1.999118e-001	6.644922e-002
4.007000000000000e-003	3.452539e-009	6.842247e-002
4.007029999999999e-003	1.503993e-008	6.900800e-002
4.007675714285714e-003	1.690406e-008	8.073895e-002
4.008321428571430e-003	1.832632e-008	9.141850e-002
4.008967142857145e-003	1.930671e-008	1.010466e-001
4.009612857142860e-003	1.984524e-008	1.096234e-001
4.010258571428576e-003	1.994191e-008	1.171487e-001
4.010904285714291e-003	1.959670e-008	1.236226e-001
4.011550000000006e-003	1.880963e-008	1.290452e-001
4.012207142857151e-003	1.872956e-008	1.337947e-001
4.012864285714296e-003	1.864983e-008	1.379121e-001
4.013521428571440e-003	1.857046e-008	1.413975e-001
4.014178571428584e-003	1.849143e-008	1.442507e-001
4.014835714285729e-003	1.841276e-008	1.464719e-001
4.015492857142874e-003	1.833443e-008	1.480609e-001
4.016150000000019e-003	1.825646e-008	1.490179e-001
4.016778571428591e-003	1.818219e-008	1.495436e-001
4.017407142857165e-003	1.810823e-008	1.497534e-001
4.018035714285738e-003	1.803458e-008	1.496473e-001
4.018664285714312e-003	1.796124e-008	1.492252e-001
4.019292857142884e-003	1.788821e-008	1.484872e-001
4.019921428571458e-003	1.781548e-008	1.474332e-001
4.020550000000031e-003	1.774306e-008	1.460633e-001
4.021450000000033e-003	1.763990e-008	1.436929e-001
4.022350000000036e-003	1.753734e-008	1.410526e-001
4.023250000000038e-003	1.743539e-008	1.381423e-001
4.024150000000041e-003	1.733403e-008	1.349621e-001
4.025050000000043e-003	1.723328e-008	1.315119e-001
4.025950000000046e-003	1.713314e-008	1.277918e-001
4.026850000000048e-003	1.703360e-008	1.238018e-001
4.027892857142908e-003	1.691899e-008	1.190658e-001
4.028935714285768e-003	1.680516e-008	1.142939e-001
4.029978571428628e-003	1.669209e-008	1.094860e-001
4.031021428571488e-003	1.657979e-008	1.046422e-001
4.032064285714348e-003	1.646826e-008	9.976247e-002
4.033107142857208e-003	1.635749e-008	9.484679e-002
4.034150000000068e-003	1.624750e-008	8.989517e-002
4.034992857142927e-003	1.615914e-008	8.597670e-002
4.035835714285787e-003	1.607126e-008	8.212067e-002
4.036678571428646e-003	1.598386e-008	7.832707e-002
4.037521428571506e-003	1.589693e-008	7.459592e-002
4.038364285714365e-003	1.581049e-008	7.092721e-002
4.039207142857225e-003	1.572452e-008	6.732093e-002
4.040050000000084e-003	1.563903e-008	6.377709e-002
4.040778571428657e-003	1.556551e-008	6.078703e-002
4.041507142857231e-003	1.549233e-008	5.786138e-002
4.042235714285804e-003	1.541950e-008	5.500012e-002
4.042964285714378e-003	1.534701e-008	5.220326e-002
4.043692857142951e-003	1.527486e-008	4.947080e-002
4.044421428571525e-003	1.520306e-008	4.680273e-002
4.045150000000098e-003	1.513160e-008	4.419906e-002
4.046321428571530e-003	1.501742e-008	4.016169e-002
4.047492857142961e-003	1.490410e-008	3.629232e-002
4.048664285714394e-003	1.479162e-008	3.259095e-002
4.049835714285825e-003	1.467999e-008	2.905758e-002
4.051007142857257e-003	1.456921e-008	2.569220e-002
4.052178571428688e-003	1.445927e-008	2.249483e-002
4.053350000000120e-003	1.435019e-008	1.946545e-002
4.054635714285838e-003	1.423142e-008	1.632919e-002
4.055921428571556e-003	1.411361e-008	1.335869e-002
4.057207142857274e-003	1.399677e-008	1.055393e-002
4.058492857142992e-003	1.388089e-008	7.914918e-003
4.059778571428709e-003	1.376598e-008	5.441658e-003
4.061064285714428e-003	1.365204e-008	3.134148e-003
4.062350000000145e-003	1.353906e-008	9.923872e-004
4.063507142857291e-003	1.343817e-008	-8.171437e-004
4.064664285714437e-003	1.333803e-008	-2.528654e-003
4.065821428571583e-003	1.323862e-008	-4.142144e-003
4.066978571428729e-003	1.313995e-008	-5.657614e-003
4.068135714285875e-003	1.304202e-008	-7.075064e-003
4.069292857143021e-003	1.294483e-008	-8.394493e-003
4.070450000000167e-003	1.284838e-008	-9.615902e-003
4.072307142857315e-003	1.269512e-008	-1.138821e-002
4.074164285714463e-003	1.254363e-008	-1.300300e-002
4.076021428571611e-003	1.239393e-008	-1.446029e-002
4.077878571428759e-003	1.224599e-008	-1.576007e-002
4.079735714285907e-003	1.209984e-008	-1.690234e-002
4.081592857143055e-003	1.195546e-008	-1.788709e-002
4.083450000000203e-003	1.181286e-008	-1.871434e-002
4.083650000000203e-003	1.179760e-008	-1.880019e-002
4.086321428571640e-003	1.159578e-008	-1.977215e-002
4.088992857143075e-003	1.139728e-008	-2.060154e-002
4.091664285714511e-003	1.120209e-008	-2.128837e-002
4.094335714285947e-003	1.101021e-008	-2.183262e-002
4.097007142857383e-003	1.082164e-008	-2.223430e-002
4.099678571428818e-003	1.063639e-008	-2.249341e-002
4.102350000000254e-003	1.045446e-008	-2.260995e-002
4.106464285714552e-003	1.018057e-008	-2.264885e-002
4.110578571428848e-003	9.913418e-009	-2.260535e-002
4.114692857143145e-003	9.653011e-009	-2.247944e-002
4.118807142857442e-003	9.399346e-009	-2.227114e-002
4.122921428571740e-003	9.152423e-009	-2.198043e-002
4.127035714286036e-003	8.912242e-009	-2.160731e-002
4.131150000000333e-003	8.678803e-009	-2.115180e-002
4.138978571428926e-003	8.253006e-009	-2.027764e-002
4.146807142857519e-003	7.845879e-009	-1.941468e-002
4.154635714286111e-003	7.457421e-009	-1.856289e-002
4.162464285714705e-003	7.087632e-009	-1.772230e-002
4.170292857143297e-003	6.736511e-009	-1.689289e-002
4.178121428571891e-003	6.404060e-009	-1.607466e-002
4.185950000000483e-003	6.090279e-009	-1.526763e-002
4.186050000000483e-003	6.086344e-009	-1.525788e-002
4.200435714286237e-003	5.555227e-009	-1.393244e-002
4.214821428571991e-003	5.062497e-009	-1.270172e-002
4.229207142857744e-003	4.608152e-009	-1.156572e-002
4.243592857143498e-003	4.192194e-009	-1.052443e-002
4.257978571429251e-003	3.814621e-009	-9.577869e-003
4.272364285715005e-003	3.475434e-009	-8.726020e-003
4.286750000000759e-003	3.174633e-009	-7.968890e-003
4.288450000000763e-003	3.139943e-009	-7.881813e-003
4.303035714286517e-003	2.862428e-009	-7.185208e-003
4.317621428572272e-003	2.605184e-009	-6.539487e-003
4.332207142858026e-003	2.368212e-009	-5.944649e-003
4.346792857143780e-003	2.151512e-009	-5.400694e-003
4.361378571429534e-003	1.955083e-009	-4.907623e-003
4.375964285715289e-003	1.778925e-009	-4.465435e-003
4.390550000001043e-003	1.623040e-009	-4.074130e-003
