0.1060000000000000000000	0.9970000000000000000000	0	0.0197892300254457000000
0.2520000000000000000000	2.4800000000000000000000	0	0.0546245366113068000000
0.4000000000000000000000	4.0000000000000000000000	0	0.1000000000000000000000
0.4960000000000000000000	4.9600000000000000000000	0	0.1092490732226140000000
0.7440000000000000000000	7.4400000000000000000000	0	0.1373119077137890000000
0.9070000000000000000000	8.9800000000000000000000	0	0.1914160129142810000000
1.0100000000000000000000	9.9300000000000000000000	0	0.2016980478338850000000
1.1600000000000000000000	11.4000000000000000000000	0	0.2287902969970540000000
1.2900000000000000000000	13.0000000000000000000000	0	0.2659203640190050000000
1.5000000000000000000000	14.4000000000000000000000	0	0.2816818062992350000000
