0.5	37
1.5	34
2.5	33
3.5	36
4.5	34
5.5	40
6.5	33
7.5	35
8.5	35
9.5	35
10.5	35
11.5	36
12.5	39
13.5	35
14.5	38
15.5	35
16.5	36
17.5	33
18.5	37
19.5	36
20.5	34
21.5	38
22.5	37
23.5	34
24.5	32
25.5	35
26.5	38
27.5	34
28.5	35
29.5	34
30.5	36
31.5	34
32.5	35
33.5	37
34.5	34
35.5	36
36.5	36
37.5	36
38.5	38
39.5	35
40.5	34
41.5	36
42.5	34
43.5	36
44.5	33
45.5	38
46.5	35
47.5	35
48.5	35
49.5	31
50.5	37
51.5	35
52.5	33
53.5	38
54.5	35
55.5	34
56.5	35
57.5	37
58.5	37
59.5	35
60.5	34
61.5	36
62.5	35
63.5	35
64.5	34
65.5	38
66.5	34
67.5	33
68.5	37
69.5	34
70.5	32
71.5	35
72.5	35
73.5	35
74.5	34
75.5	37
76.5	35
77.5	34
78.5	36
79.5	34
80.5	35
81.5	36
82.5	37
83.5	36
84.5	36
85.5	36
86.5	34
87.5	36
88.5	32
89.5	38
90.5	35
91.5	39
92.5	35
93.5	34
94.5	36
95.5	37
96.5	38
97.5	36
98.5	36
99.5	34
100.5	38
101.5	34
102.5	34
103.5	33
104.5	36
105.5	38
106.5	35
107.5	35
108.5	37
109.5	33
110.5	34
111.5	35
112.5	35
113.5	34
114.5	34
115.5	37
116.5	37
117.5	36
118.5	32
119.5	35
120.5	34
121.5	35
122.5	36
123.5	36
124.5	33
125.5	37
126.5	33
127.5	35
128.5	34
129.5	35
130.5	36
131.5	36
132.5	32
133.5	35
134.5	37
135.5	33
136.5	32
137.5	37
138.5	37
139.5	35
140.5	33
141.5	35
142.5	35
143.5	37
144.5	35
145.5	36
146.5	32
147.5	34
148.5	36
149.5	36
150.5	34
151.5	34
152.5	34
153.5	35
154.5	38
155.5	35
156.5	35
157.5	38
158.5	35
159.5	36
160.5	34
161.5	36
162.5	36
163.5	38
164.5	35
165.5	36
166.5	40
167.5	35
168.5	37
169.5	35
170.5	34
171.5	36
172.5	37
173.5	35
174.5	32
175.5	34
176.5	35
177.5	36
178.5	35
179.5	35
180.5	34
181.5	33
182.5	33
183.5	32
184.5	36
185.5	35
186.5	36
187.5	36
188.5	32
189.5	36
190.5	35
191.5	37
192.5	35
193.5	35
194.5	35
195.5	35
196.5	34
197.5	35
198.5	34
199.5	33
200.5	35
201.5	37
202.5	33
203.5	36
204.5	33
205.5	31
206.5	32
207.5	33
208.5	34
209.5	36
210.5	36
211.5	38
212.5	36
213.5	36
214.5	32
215.5	37
216.5	34
217.5	36
218.5	35
219.5	32
220.5	34
221.5	37
222.5	35
223.5	37
224.5	35
225.5	35
226.5	34
227.5	36
228.5	34
229.5	35
230.5	32
231.5	32
232.5	39
233.5	34
234.5	33
235.5	37
236.5	36
237.5	37
238.5	35
239.5	33
240.5	34
241.5	34
242.5	33
243.5	34
244.5	34
245.5	35
246.5	35
247.5	33
248.5	34
249.5	37
250.5	37
251.5	33
252.5	34
253.5	34
254.5	34
255.5	36
256.5	32
257.5	34
258.5	37
259.5	35
260.5	32
261.5	36
262.5	35
263.5	32
264.5	34
265.5	37
266.5	35
267.5	35
268.5	33
269.5	33
270.5	33
271.5	34
272.5	38
273.5	34
274.5	37
275.5	34
276.5	32
277.5	34
278.5	34
279.5	35
280.5	33
281.5	34
282.5	35
283.5	35
284.5	35
285.5	36
286.5	35
287.5	35
288.5	35
289.5	34
290.5	35
291.5	37
292.5	35
293.5	35
294.5	34
295.5	33
296.5	37
297.5	36
298.5	36
299.5	35
300.5	35
301.5	37
302.5	39
303.5	35
304.5	35
305.5	32
306.5	34
307.5	36
308.5	35
309.5	36
310.5	34
311.5	38
312.5	34
313.5	38
314.5	33
315.5	37
316.5	35
317.5	36
318.5	34
319.5	35
320.5	36
321.5	34
322.5	32
323.5	36
324.5	37
325.5	31
326.5	36
327.5	33
328.5	35
329.5	35
330.5	34
331.5	34
332.5	35
333.5	36
334.5	34
335.5	34
336.5	36
337.5	32
338.5	37
339.5	31
340.5	35
341.5	35
342.5	34
343.5	33
344.5	33
345.5	33
346.5	34
347.5	34
348.5	36
349.5	36
350.5	34
351.5	35
352.5	34
353.5	35
354.5	37
355.5	35
356.5	34
357.5	35
358.5	35
359.5	35
360.5	34
361.5	33
362.5	34
363.5	37
364.5	34
365.5	35
366.5	36
367.5	34
368.5	34
369.5	35
370.5	35
371.5	38
372.5	34
373.5	32
374.5	32
375.5	35
376.5	35
377.5	35
378.5	34
379.5	32
380.5	34
381.5	35
382.5	33
383.5	37
384.5	35
385.5	34
386.5	33
387.5	35
388.5	33
389.5	35
390.5	34
391.5	35
392.5	36
393.5	33
394.5	36
395.5	33
396.5	35
397.5	36
398.5	35
399.5	34
400.5	41
401.5	36
402.5	32
403.5	33
404.5	34
405.5	35
406.5	38
407.5	34
408.5	38
409.5	33
410.5	33
411.5	35
412.5	33
413.5	33
414.5	34
415.5	32
416.5	35
417.5	34
418.5	33
419.5	35
420.5	32
421.5	35
422.5	36
423.5	34
424.5	34
425.5	34
426.5	37
427.5	35
428.5	37
429.5	36
430.5	33
431.5	33
432.5	35
433.5	33
434.5	32
435.5	37
436.5	35
437.5	33
438.5	32
439.5	34
440.5	33
441.5	34
442.5	35
443.5	32
444.5	33
445.5	32
446.5	37
447.5	33
448.5	34
449.5	31
450.5	35
451.5	35
452.5	35
453.5	34
454.5	31
455.5	35
456.5	34
457.5	37
458.5	34
459.5	34
460.5	37
461.5	38
462.5	33
463.5	33
464.5	33
465.5	35
466.5	33
467.5	36
468.5	33
469.5	35
470.5	35
471.5	35
472.5	32
473.5	34
474.5	36
475.5	35
476.5	33
477.5	35
478.5	35
479.5	35
480.5	34
481.5	36
482.5	32
483.5	34
484.5	34
485.5	34
486.5	35
487.5	34
488.5	37
489.5	35
490.5	34
491.5	34
492.5	34
493.5	33
494.5	36
495.5	34
496.5	36
497.5	34
498.5	32
499.5	35
500.5	35
501.5	38
502.5	35
503.5	35
504.5	34
505.5	36
506.5	34
507.5	35
508.5	32
509.5	32
510.5	32
511.5	35
512.5	34
513.5	35
514.5	33
515.5	37
516.5	35
517.5	35
518.5	34
519.5	33
520.5	30
521.5	34
522.5	35
523.5	37
524.5	34
525.5	38
526.5	35
527.5	32
528.5	34
529.5	36
530.5	35
531.5	34
532.5	34
533.5	33
534.5	34
535.5	35
536.5	34
537.5	34
538.5	34
539.5	35
540.5	35
541.5	33
542.5	36
543.5	35
544.5	34
545.5	35
546.5	35
547.5	37
548.5	36
549.5	37
550.5	35
551.5	33
552.5	33
553.5	37
554.5	34
555.5	32
556.5	37
557.5	32
558.5	35
559.5	34
560.5	32
561.5	35
562.5	33
563.5	34
564.5	35
565.5	35
566.5	35
567.5	34
568.5	35
569.5	33
570.5	33
571.5	36
572.5	35
573.5	35
574.5	33
575.5	36
576.5	35
577.5	34
578.5	34
579.5	35
580.5	35
581.5	34
582.5	30
583.5	38
584.5	35
585.5	34
586.5	33
587.5	35
588.5	34
589.5	35
590.5	32
591.5	36
592.5	31
593.5	34
594.5	32
595.5	35
596.5	34
597.5	36
598.5	36
599.5	33
600.5	32
601.5	33
602.5	33
603.5	35
604.5	34
605.5	34
606.5	35
607.5	32
608.5	36
609.5	33
610.5	32
611.5	32
612.5	36
613.5	36
614.5	32
615.5	33
616.5	34
617.5	34
618.5	34
619.5	33
620.5	34
621.5	35
622.5	32
623.5	33
624.5	35
625.5	33
626.5	35
627.5	35
628.5	35
629.5	37
630.5	34
631.5	35
632.5	35
633.5	34
634.5	35
635.5	32
636.5	33
637.5	34
638.5	34
639.5	33
640.5	30
641.5	34
642.5	31
643.5	35
644.5	33
645.5	35
646.5	35
647.5	36
648.5	35
649.5	36
650.5	36
651.5	36
652.5	38
653.5	35
654.5	37
655.5	36
656.5	33
657.5	33
658.5	34
659.5	32
660.5	32
661.5	36
662.5	36
663.5	35
664.5	34
665.5	36
666.5	33
667.5	35
668.5	32
669.5	34
670.5	36
671.5	33
672.5	35
673.5	38
674.5	35
675.5	35
676.5	37
677.5	35
678.5	35
679.5	35
680.5	33
681.5	36
682.5	34
683.5	35
684.5	34
685.5	35
686.5	35
687.5	34
688.5	33
689.5	36
690.5	32
691.5	34
692.5	31
693.5	37
694.5	33
695.5	33
696.5	37
697.5	36
698.5	34
699.5	34
700.5	34
701.5	35
702.5	32
703.5	35
704.5	35
705.5	35
706.5	33
707.5	33
708.5	35
709.5	33
710.5	34
711.5	33
712.5	36
713.5	34
714.5	35
715.5	32
716.5	35
717.5	34
718.5	34
719.5	32
720.5	33
721.5	36
722.5	30
723.5	37
724.5	32
725.5	36
726.5	32
727.5	34
728.5	33
729.5	33
730.5	33
731.5	35
732.5	34
733.5	36
734.5	35
735.5	33
736.5	32
737.5	32
738.5	32
739.5	35
740.5	33
741.5	32
742.5	36
743.5	34
744.5	36
745.5	36
746.5	35
747.5	35
748.5	33
749.5	33
750.5	34
751.5	34
752.5	34
753.5	37
754.5	33
755.5	38
756.5	46
757.5	32
758.5	34
759.5	34
760.5	33
761.5	37
762.5	34
763.5	34
764.5	35
765.5	36
766.5	32
767.5	34
768.5	34
769.5	38
770.5	34
771.5	30
772.5	32
773.5	33
774.5	33
775.5	34
776.5	33
777.5	35
778.5	35
779.5	32
780.5	35
781.5	36
782.5	35
783.5	32
784.5	32
785.5	35
786.5	32
787.5	32
788.5	33
789.5	32
790.5	32
791.5	27
792.5	32
793.5	31
794.5	32
795.5	36
796.5	35
797.5	33
798.5	35
799.5	36
800.5	36
801.5	34
802.5	34
803.5	36
804.5	32
805.5	36
806.5	36
807.5	32
808.5	32
809.5	33
810.5	34
811.5	36
812.5	35
813.5	32
814.5	36
815.5	32
816.5	35
817.5	34
818.5	35
819.5	35
820.5	37
821.5	35
822.5	32
823.5	35
824.5	35
825.5	34
826.5	35
827.5	35
828.5	33
829.5	33
830.5	33
831.5	33
832.5	34
833.5	37
834.5	33
835.5	33
836.5	30
837.5	34
838.5	29
839.5	33
840.5	36
841.5	34
842.5	35
843.5	34
844.5	36
845.5	34
846.5	33
847.5	34
848.5	33
849.5	33
850.5	34
851.5	34
852.5	33
853.5	34
854.5	35
855.5	35
856.5	33
857.5	32
858.5	35
859.5	35
860.5	34
861.5	34
862.5	35
863.5	36
864.5	35
865.5	35
866.5	35
867.5	35
868.5	36
869.5	34
870.5	30
871.5	32
872.5	32
873.5	32
874.5	35
875.5	33
876.5	35
877.5	34
878.5	33
879.5	34
880.5	35
881.5	35
882.5	34
883.5	36
884.5	35
885.5	34
886.5	30
887.5	36
888.5	32
889.5	33
890.5	35
891.5	36
892.5	34
893.5	36
894.5	32
895.5	33
896.5	34
897.5	36
898.5	34
899.5	36
900.5	36
901.5	34
902.5	32
903.5	34
904.5	35
905.5	34
906.5	31
907.5	34
908.5	35
909.5	32
910.5	34
911.5	37
912.5	35
913.5	35
914.5	32
915.5	37
916.5	34
917.5	31
918.5	32
919.5	35
920.5	32
921.5	36
922.5	37
923.5	34
924.5	34
925.5	35
926.5	35
927.5	34
928.5	34
929.5	34
930.5	41
931.5	32
932.5	35
933.5	34
934.5	37
935.5	34
936.5	36
937.5	36
938.5	35
939.5	33
940.5	34
941.5	36
942.5	33
943.5	33
944.5	34
945.5	37
946.5	33
947.5	36
948.5	35
949.5	35
950.5	36
951.5	34
952.5	35
953.5	34
954.5	33
955.5	37
956.5	34
957.5	34
958.5	34
959.5	33
960.5	33
961.5	35
962.5	37
963.5	36
964.5	33
965.5	32
966.5	35
967.5	34
968.5	34
969.5	34
970.5	35
971.5	35
972.5	35
973.5	33
974.5	36
975.5	32
976.5	35
977.5	34
978.5	34
979.5	32
980.5	34
981.5	35
982.5	33
983.5	32
984.5	35
985.5	33
986.5	37
987.5	33
988.5	33
989.5	32
990.5	33
991.5	31
992.5	33
993.5	35
994.5	37
995.5	33
996.5	35
997.5	34
998.5	32
999.5	40
1000.5	32
1001.5	34
1002.5	33
1003.5	36
1004.5	35
1005.5	32
1006.5	33
1007.5	34
1008.5	35
1009.5	35
1010.5	37
1011.5	33
1012.5	36
1013.5	35
1014.5	35
1015.5	31
1016.5	36
1017.5	34
1018.5	35
1019.5	34
1020.5	33
1021.5	33
1022.5	35
1023.5	34
1024.5	37
1025.5	35
1026.5	32
1027.5	37
1028.5	33
1029.5	33
1030.5	35
1031.5	38
1032.5	37
1033.5	35
1034.5	32
1035.5	34
1036.5	32
1037.5	34
1038.5	34
1039.5	35
1040.5	34
1041.5	33
1042.5	35
1043.5	33
1044.5	35
1045.5	32
1046.5	33
1047.5	34
1048.5	36
1049.5	35
1050.5	36
1051.5	34
1052.5	38
1053.5	34
1054.5	32
1055.5	33
1056.5	33
1057.5	35
1058.5	35
1059.5	33
1060.5	33
1061.5	33
1062.5	33
1063.5	33
1064.5	34
1065.5	34
1066.5	35
1067.5	35
1068.5	33
1069.5	36
1070.5	35
